CustomerID,CheckInDate,CheckOutDate,Duration
C1788,2023-07-04,2023-07-07,3
C4509,2022-07-02,2022-07-08,6
C1816,2024-07-27,2024-08-02,6
C1385,2024-12-22,2024-12-23,1
C1710,2023-11-17,2023-11-19,2
C4752,2022-09-06,2022-09-13,7
C4944,2024-05-30,2024-06-06,7
C2897,2022-04-22,2022-04-26,4
C4761,2020-09-03,2020-09-06,3
C190,2023-07-26,2023-07-30,4
C1085,2025-09-06,2025-09-12,6
C3113,2020-03-17,2020-03-19,2
C549,2022-01-02,2022-01-09,7
C539,2021-12-18,2021-12-23,5
C1128,2024-10-03,2024-10-07,4
C1837,2020-09-14,2020-09-15,1
C3474,2021-07-12,2021-07-16,4
C4362,2023-01-25,2023-02-01,7
C4924,2022-01-16,2022-01-19,3
C4325,2021-05-11,2021-05-14,3
C3418,2021-05-23,2021-05-29,6
C1836,2022-11-11,2022-11-14,3
C1565,2025-04-16,2025-04-22,6
C978,2024-02-05,2024-02-10,5
C2613,2025-07-17,2025-07-21,4
C4698,2023-01-16,2023-01-20,4
C1089,2021-09-26,2021-10-01,5
C4157,2024-05-20,2024-05-24,4
C1054,2021-12-08,2021-12-11,3
C1540,2021-07-18,2021-07-22,4
C3109,2022-08-31,2022-09-07,7
C554,2020-07-07,2020-07-12,5
C2952,2023-11-10,2023-11-12,2
C3350,2020-09-10,2020-09-11,1
C834,2024-11-10,2024-11-17,7
C2897,2020-01-29,2020-02-02,4
C3064,2022-06-02,2022-06-09,7
C3961,2021-03-17,2021-03-23,6
C2207,2022-09-07,2022-09-13,6
C836,2023-08-03,2023-08-05,2
C110,2022-12-21,2022-12-27,6
C3761,2023-03-23,2023-03-25,2
C4008,2022-10-22,2022-10-24,2
C4688,2021-11-10,2021-11-16,6
C853,2022-08-28,2022-09-01,4
C1741,2022-03-21,2022-03-22,1
C468,2022-07-14,2022-07-20,6
C4091,2022-09-02,2022-09-04,2
C3324,2023-05-14,2023-05-21,7
C2371,2025-01-07,2025-01-13,6
C4598,2020-03-23,2020-03-30,7
C1187,2024-02-11,2024-02-12,1
C918,2024-10-22,2024-10-23,1
C1377,2020-02-24,2020-03-01,6
C2344,2020-08-05,2020-08-09,4
C2383,2024-09-21,2024-09-25,4
C3075,2021-06-17,2021-06-18,1
C2471,2025-10-25,2025-10-29,4
C654,2021-03-31,2021-04-01,1
C2244,2023-04-16,2023-04-21,5
C988,2025-02-22,2025-02-28,6
C3189,2021-04-20,2021-04-23,3
C1687,2022-08-29,2022-09-04,6
C1800,2021-12-27,2022-01-01,5
C3719,2020-04-09,2020-04-16,7
C4352,2023-12-25,2023-12-28,3
C1121,2020-03-19,2020-03-24,5
C1048,2025-02-24,2025-03-02,6
C4023,2020-04-14,2020-04-18,4
C2776,2020-10-20,2020-10-23,3
C1204,2020-06-25,2020-06-28,3
C3672,2024-08-13,2024-08-16,3
C3797,2020-01-09,2020-01-13,4
C3204,2023-02-27,2023-03-06,7
C234,2020-07-24,2020-07-29,5
C2422,2021-11-03,2021-11-04,1
C1536,2020-12-03,2020-12-08,5
C1759,2025-08-26,2025-08-27,1
C554,2024-05-29,2024-06-02,4
C2737,2024-09-26,2024-09-30,4
C2952,2025-01-23,2025-01-25,2
C1025,2022-06-11,2022-06-17,6
C1045,2024-07-23,2024-07-27,4
C4013,2020-02-03,2020-02-10,7
C1095,2021-12-23,2021-12-28,5
C203,2025-09-30,2025-10-05,5
C3098,2023-06-27,2023-06-28,1
C4079,2022-08-05,2022-08-09,4
C4938,2020-09-22,2020-09-23,1
C3459,2022-12-21,2022-12-24,3
C5073,2025-07-25,2025-07-30,5
C2374,2023-09-19,2023-09-21,2
C2131,2025-05-23,2025-05-24,1
C2239,2021-10-27,2021-10-29,2
C4742,2024-10-01,2024-10-04,3
C236,2025-04-28,2025-05-03,5
C2464,2023-05-15,2023-05-16,1
C650,2020-08-27,2020-09-02,6
C313,2021-01-30,2021-02-02,3
C4047,2023-06-17,2023-06-18,1
C3485,2025-05-01,2025-05-04,3
C3358,2020-03-10,2020-03-12,2
C5082,2021-03-18,2021-03-22,4
C2959,2025-02-07,2025-02-12,5
C5038,2023-10-03,2023-10-08,5
C883,2020-02-28,2020-03-02,3
C3045,2021-10-03,2021-10-09,6
C484,2024-12-26,2024-12-31,5
C3743,2022-11-10,2022-11-11,1
C3319,2023-08-26,2023-08-31,5
C4137,2025-02-28,2025-03-04,4
C4855,2022-09-20,2022-09-24,4
C2643,2021-04-27,2021-05-03,6
C350,2021-04-13,2021-04-15,2
C2877,2025-09-29,2025-10-05,6
C3295,2023-06-16,2023-06-21,5
C4773,2024-07-03,2024-07-08,5
C531,2025-06-10,2025-06-11,1
C4993,2025-08-22,2025-08-25,3
C4496,2021-07-09,2021-07-15,6
C4702,2023-07-06,2023-07-07,1
C4402,2024-04-12,2024-04-14,2
C1073,2021-09-06,2021-09-09,3
C362,2023-09-17,2023-09-19,2
C1450,2021-07-26,2021-07-31,5
C2579,2021-08-26,2021-08-27,1
C3309,2021-04-02,2021-04-08,6
C1699,2024-05-17,2024-05-18,1
C2381,2023-10-06,2023-10-12,6
C2873,2023-04-26,2023-04-30,4
C2298,2022-01-11,2022-01-16,5
C645,2021-09-03,2021-09-10,7
C3084,2021-09-28,2021-09-29,1
C1791,2022-06-19,2022-06-26,7
C2186,2021-03-18,2021-03-23,5
C675,2021-07-15,2021-07-19,4
C4834,2021-05-24,2021-05-28,4
C1133,2024-02-13,2024-02-16,3
C2180,2025-05-07,2025-05-14,7
C4897,2024-08-26,2024-08-28,2
C4719,2024-12-03,2024-12-09,6
C3000,2020-04-10,2020-04-17,7
C1297,2024-03-25,2024-04-01,7
C4567,2020-02-14,2020-02-15,1
C4132,2025-10-14,2025-10-16,2
C4190,2024-12-06,2024-12-07,1
C3643,2022-07-04,2022-07-08,4
C114,2023-03-02,2023-03-07,5
C2518,2023-01-08,2023-01-14,6
C1868,2021-06-29,2021-07-01,2
C705,2022-02-17,2022-02-18,1
C3632,2025-07-20,2025-07-23,3
C1019,2024-05-18,2024-05-21,3
C3600,2020-03-06,2020-03-11,5
C3755,2023-12-26,2024-01-01,6
C5025,2022-08-16,2022-08-21,5
C4931,2021-08-19,2021-08-23,4
C4506,2021-04-10,2021-04-13,3
C1531,2021-07-06,2021-07-08,2
C1317,2020-04-28,2020-04-30,2
C894,2021-05-23,2021-05-25,2
C3742,2025-04-05,2025-04-11,6
C3494,2023-05-11,2023-05-13,2
C164,2022-08-02,2022-08-06,4
C1942,2023-06-01,2023-06-07,6
C1139,2024-04-11,2024-04-17,6
C3829,2024-08-01,2024-08-06,5
C3773,2025-01-06,2025-01-09,3
C1818,2022-10-17,2022-10-20,3
C1459,2023-01-07,2023-01-11,4
C2558,2025-01-02,2025-01-08,6
C3942,2021-09-28,2021-10-02,4
C628,2020-11-23,2020-11-30,7
C1692,2021-06-05,2021-06-11,6
C1462,2023-11-26,2023-11-30,4
C4901,2021-06-30,2021-07-03,3
C4685,2021-04-10,2021-04-13,3
C463,2021-07-04,2021-07-06,2
C1234,2023-05-15,2023-05-19,4
C1222,2025-10-13,2025-10-16,3
C2967,2022-08-11,2022-08-12,1
C4306,2023-08-31,2023-09-02,2
C3378,2024-04-23,2024-04-26,3
C2516,2022-10-29,2022-11-03,5
C1500,2024-02-24,2024-02-25,1
C2654,2021-08-30,2021-09-04,5
C1110,2020-08-26,2020-08-27,1
C3904,2021-12-30,2022-01-06,7
C4953,2024-08-13,2024-08-14,1
C2945,2022-01-06,2022-01-09,3
C3763,2020-06-11,2020-06-12,1
C3199,2025-02-15,2025-02-18,3
C1464,2022-08-11,2022-08-17,6
C3062,2022-09-17,2022-09-22,5
C3319,2022-12-19,2022-12-24,5
C1816,2024-01-08,2024-01-13,5
C2261,2023-05-27,2023-06-03,7
C1656,2025-02-11,2025-02-14,3
C3658,2022-10-19,2022-10-24,5
C3339,2023-01-17,2023-01-22,5
C4134,2020-12-21,2020-12-26,5
C1194,2023-03-15,2023-03-21,6
C1798,2023-02-23,2023-02-25,2
C2699,2024-02-15,2024-02-21,6
C398,2020-05-24,2020-05-28,4
C717,2025-05-16,2025-05-22,6
C1791,2022-05-04,2022-05-11,7
C1464,2024-02-06,2024-02-09,3
C624,2023-08-17,2023-08-19,2
C3491,2020-10-04,2020-10-10,6
C1964,2021-05-23,2021-05-30,7
C4162,2020-12-09,2020-12-15,6
C3651,2020-09-30,2020-10-05,5
C1074,2021-08-13,2021-08-19,6
C1003,2025-02-06,2025-02-09,3
C2884,2022-05-07,2022-05-13,6
C3378,2020-07-22,2020-07-29,7
C568,2021-03-13,2021-03-14,1
C4960,2023-04-05,2023-04-10,5
C4589,2021-08-01,2021-08-08,7
C1740,2023-03-19,2023-03-22,3
C4415,2022-03-10,2022-03-14,4
C2953,2023-09-04,2023-09-05,1
C3883,2022-05-30,2022-06-01,2
C3806,2024-07-19,2024-07-22,3
C1263,2025-07-08,2025-07-15,7
C1383,2024-07-23,2024-07-29,6
C2360,2024-08-18,2024-08-20,2
C4966,2022-08-19,2022-08-26,7
C1046,2022-01-04,2022-01-10,6
C2609,2025-05-22,2025-05-27,5
C3389,2024-06-20,2024-06-26,6
C1740,2024-07-16,2024-07-19,3
C1231,2022-01-26,2022-01-30,4
C4966,2020-05-24,2020-05-29,5
C3884,2021-12-20,2021-12-24,4
C1202,2020-01-01,2020-01-08,7
C2434,2020-06-17,2020-06-22,5
C4938,2020-02-25,2020-03-03,7
C1580,2024-06-26,2024-07-01,5
C1151,2023-08-24,2023-08-29,5
C2802,2020-10-26,2020-10-28,2
C683,2021-12-09,2021-12-13,4
C1779,2020-01-26,2020-01-30,4
C2667,2025-08-09,2025-08-14,5
C4400,2020-10-26,2020-10-29,3
C738,2024-11-04,2024-11-11,7
C3422,2023-02-10,2023-02-12,2
C1424,2024-12-08,2024-12-10,2
C4021,2020-08-06,2020-08-10,4
C640,2024-10-02,2024-10-04,2
C4029,2024-11-09,2024-11-12,3
C1280,2020-01-04,2020-01-08,4
C4197,2024-10-24,2024-10-25,1
C181,2021-05-14,2021-05-17,3
C116,2020-04-23,2020-04-27,4
C3266,2020-06-15,2020-06-20,5
C4681,2023-10-27,2023-11-01,5
C4006,2025-07-05,2025-07-10,5
C2291,2024-06-25,2024-07-02,7
C1393,2022-03-11,2022-03-14,3
C3250,2024-11-01,2024-11-05,4
C3660,2023-12-17,2023-12-19,2
C1039,2020-11-24,2020-11-27,3
C3331,2022-10-12,2022-10-18,6
C253,2022-04-19,2022-04-23,4
C3402,2022-03-14,2022-03-19,5
C703,2023-06-23,2023-06-25,2
C2313,2022-09-20,2022-09-25,5
C2412,2021-02-14,2021-02-18,4
C3705,2021-08-28,2021-08-30,2
C4516,2022-03-04,2022-03-05,1
C973,2020-03-07,2020-03-08,1
C771,2021-09-14,2021-09-20,6
C4736,2025-05-05,2025-05-11,6
C2045,2021-03-30,2021-04-03,4
C3168,2025-09-22,2025-09-25,3
C787,2020-10-30,2020-11-06,7
C933,2025-10-26,2025-10-28,2
C3469,2022-09-21,2022-09-24,3
C3470,2025-05-27,2025-05-30,3
C4896,2023-06-07,2023-06-14,7
C1636,2024-07-01,2024-07-03,2
C3372,2024-05-09,2024-05-10,1
C4895,2022-03-01,2022-03-05,4
C977,2025-05-30,2025-06-06,7
C1483,2023-07-08,2023-07-13,5
C2286,2024-06-09,2024-06-10,1
C4378,2022-01-03,2022-01-04,1
C318,2025-01-22,2025-01-27,5
C4057,2023-08-19,2023-08-20,1
C3018,2021-05-23,2021-05-30,7
C3503,2020-07-26,2020-07-28,2
C2085,2024-08-10,2024-08-16,6
C4362,2021-08-01,2021-08-04,3
C2766,2021-08-25,2021-08-29,4
C3319,2023-12-25,2023-12-26,1
C1786,2023-12-31,2024-01-05,5
C612,2022-01-24,2022-01-27,3
C1761,2020-04-07,2020-04-12,5
C2515,2020-12-11,2020-12-16,5
C4600,2024-04-06,2024-04-13,7
C1426,2024-10-26,2024-10-31,5
C3231,2021-08-20,2021-08-24,4
C3310,2022-10-29,2022-11-03,5
C1289,2024-05-30,2024-06-05,6
C3958,2022-03-05,2022-03-07,2
C378,2021-12-28,2021-12-29,1
C3204,2022-07-28,2022-08-01,4
C4697,2024-05-23,2024-05-26,3
C1677,2020-12-29,2021-01-05,7
C5031,2021-01-11,2021-01-12,1
C3335,2024-04-04,2024-04-06,2
C2888,2020-09-18,2020-09-19,1
C3506,2022-06-13,2022-06-18,5
C3082,2022-11-25,2022-12-02,7
C2647,2025-06-06,2025-06-13,7
C2277,2023-03-03,2023-03-07,4
C4917,2024-10-05,2024-10-09,4
C4839,2025-01-08,2025-01-11,3
C3694,2022-09-19,2022-09-22,3
C2893,2025-09-03,2025-09-08,5
C4141,2022-11-08,2022-11-10,2
C4019,2020-06-06,2020-06-08,2
C4866,2025-09-01,2025-09-07,6
C4597,2022-03-25,2022-03-31,6
C3702,2023-08-16,2023-08-21,5
C4826,2023-12-10,2023-12-15,5
C325,2024-12-09,2024-12-12,3
C3325,2023-10-21,2023-10-24,3
C4865,2023-12-24,2023-12-25,1
C4423,2021-05-06,2021-05-07,1
C3360,2022-04-17,2022-04-20,3
C3981,2024-08-26,2024-09-01,6
C2369,2020-03-10,2020-03-15,5
C4694,2022-08-18,2022-08-19,1
C4991,2022-01-02,2022-01-07,5
C475,2020-12-27,2021-01-03,7
C3372,2025-08-31,2025-09-07,7
C1335,2021-12-05,2021-12-09,4
C1624,2024-06-12,2024-06-17,5
C4052,2023-07-15,2023-07-22,7
C2464,2025-11-05,2025-11-06,1
C1067,2023-08-16,2023-08-22,6
C3731,2024-10-05,2024-10-09,4
C3761,2024-12-14,2024-12-15,1
C1735,2022-02-10,2022-02-15,5
C4422,2021-06-10,2021-06-17,7
C2571,2022-02-01,2022-02-06,5
C1348,2023-10-23,2023-10-27,4
C3582,2024-04-10,2024-04-17,7
C2564,2022-09-01,2022-09-06,5
C1949,2020-12-24,2020-12-26,2
C133,2020-06-12,2020-06-19,7
C4171,2024-04-22,2024-04-29,7
C179,2024-11-19,2024-11-24,5
C2261,2024-10-11,2024-10-14,3
C4973,2020-07-21,2020-07-27,6
C4762,2024-03-23,2024-03-28,5
C4439,2023-03-22,2023-03-23,1
C568,2021-01-06,2021-01-10,4
C2859,2020-07-25,2020-07-29,4
C1887,2023-10-29,2023-11-02,4
C3623,2024-07-31,2024-08-06,6
C3711,2021-03-28,2021-03-30,2
C4816,2024-04-21,2024-04-24,3
C1343,2023-04-19,2023-04-26,7
C3309,2025-05-20,2025-05-22,2
C1514,2024-06-28,2024-07-02,4
C1448,2024-09-25,2024-10-01,6
C2351,2022-08-05,2022-08-10,5
C723,2020-01-17,2020-01-22,5
C1527,2024-10-21,2024-10-24,3
C3178,2021-09-11,2021-09-18,7
C1496,2024-06-07,2024-06-08,1
C4882,2021-08-31,2021-09-04,4
C291,2022-09-20,2022-09-23,3
C1134,2024-12-22,2024-12-25,3
C2924,2024-09-05,2024-09-07,2
C3443,2023-10-06,2023-10-11,5
C2939,2022-12-17,2022-12-21,4
C2197,2020-08-04,2020-08-06,2
C3874,2024-02-23,2024-02-25,2
C355,2021-06-18,2021-06-19,1
C594,2023-03-16,2023-03-20,4
C2085,2023-11-17,2023-11-20,3
C2398,2020-06-08,2020-06-14,6
C3600,2023-12-04,2023-12-09,5
C2491,2021-02-10,2021-02-14,4
C433,2020-03-12,2020-03-14,2
C2702,2022-12-16,2022-12-18,2
C317,2025-01-30,2025-02-05,6
C523,2024-08-02,2024-08-08,6
C3525,2023-03-04,2023-03-07,3
C2624,2020-11-19,2020-11-26,7
C3917,2022-07-07,2022-07-12,5
C1402,2023-05-31,2023-06-02,2
C3493,2022-04-07,2022-04-11,4
C3805,2025-01-21,2025-01-28,7
C1623,2023-09-14,2023-09-21,7
C5036,2020-07-22,2020-07-28,6
C2782,2025-09-28,2025-10-03,5
C1234,2020-01-03,2020-01-08,5
C812,2024-03-19,2024-03-20,1
C1665,2023-04-30,2023-05-07,7
C4132,2025-01-12,2025-01-17,5
C548,2025-05-02,2025-05-07,5
C3709,2025-08-29,2025-09-01,3
C4518,2024-03-12,2024-03-17,5
C2698,2021-05-12,2021-05-19,7
C4191,2023-04-28,2023-05-03,5
C4337,2022-02-18,2022-02-25,7
C1718,2020-06-22,2020-06-24,2
C2527,2021-05-12,2021-05-15,3
C4219,2023-05-17,2023-05-21,4
C2871,2021-09-02,2021-09-05,3
C1276,2023-08-02,2023-08-03,1
C1649,2021-12-31,2022-01-05,5
C1494,2025-04-29,2025-05-03,4
C3743,2021-07-05,2021-07-07,2
C162,2022-06-24,2022-06-30,6
C2187,2022-01-20,2022-01-22,2
C1894,2020-11-30,2020-12-01,1
C2949,2025-02-15,2025-02-21,6
C2498,2022-07-04,2022-07-11,7
C4024,2022-07-13,2022-07-14,1
C1406,2022-10-04,2022-10-07,3
C2881,2023-09-29,2023-10-06,7
C4155,2023-08-11,2023-08-14,3
C2371,2021-04-13,2021-04-14,1
C2943,2025-10-02,2025-10-04,2
C3042,2023-02-03,2023-02-08,5
C2064,2025-02-19,2025-02-22,3
C3396,2021-01-19,2021-01-26,7
C2375,2021-12-28,2022-01-03,6
C3727,2025-05-11,2025-05-13,2
C1453,2020-04-17,2020-04-18,1
C3491,2023-11-05,2023-11-10,5
C3694,2022-01-01,2022-01-05,4
C1755,2025-01-11,2025-01-18,7
C2831,2021-10-30,2021-10-31,1
C3640,2024-06-29,2024-07-04,5
C3118,2023-03-23,2023-03-26,3
C1188,2023-05-10,2023-05-16,6
C3740,2020-12-13,2020-12-18,5
C2251,2022-11-27,2022-12-04,7
C949,2021-05-14,2021-05-21,7
C2992,2023-12-06,2023-12-12,6
C403,2025-05-16,2025-05-23,7
C1434,2021-11-28,2021-12-02,4
C3653,2025-10-03,2025-10-06,3
C810,2021-12-26,2021-12-27,1
C2189,2023-10-31,2023-11-01,1
C3883,2022-08-18,2022-08-25,7
C4950,2021-08-10,2021-08-17,7
C3257,2020-11-19,2020-11-26,7
C1455,2021-06-14,2021-06-21,7
C2244,2022-08-03,2022-08-09,6
C4512,2024-09-23,2024-09-29,6
C4101,2020-08-04,2020-08-08,4
C1215,2025-04-02,2025-04-07,5
C2108,2024-05-21,2024-05-23,2
C4303,2023-12-15,2023-12-20,5
C2023,2020-02-17,2020-02-19,2
C2876,2020-05-14,2020-05-17,3
C123,2025-01-28,2025-01-30,2
C2648,2023-04-06,2023-04-10,4
C4490,2023-12-22,2023-12-28,6
C3549,2024-01-17,2024-01-18,1
C1820,2021-06-06,2021-06-09,3
C2035,2023-05-08,2023-05-14,6
C4697,2023-10-04,2023-10-10,6
C2888,2020-08-30,2020-09-02,3
C3640,2020-06-23,2020-06-24,1
C989,2023-06-16,2023-06-19,3
C246,2021-12-07,2021-12-08,1
C954,2025-01-17,2025-01-24,7
C3928,2025-02-11,2025-02-14,3
C3759,2022-05-19,2022-05-26,7
C1574,2024-10-11,2024-10-12,1
C4161,2020-12-22,2020-12-25,3
C1953,2022-12-11,2022-12-15,4
C4268,2022-06-29,2022-06-30,1
C1991,2022-12-27,2022-12-31,4
C4877,2024-11-06,2024-11-09,3
C252,2025-06-21,2025-06-25,4
C881,2021-11-16,2021-11-20,4
C2024,2024-03-08,2024-03-13,5
C1037,2022-07-09,2022-07-16,7
C1546,2021-06-12,2021-06-18,6
C192,2022-09-30,2022-10-07,7
C2356,2020-02-25,2020-02-28,3
C2229,2021-04-26,2021-05-01,5
C2908,2023-12-03,2023-12-07,4
C4608,2022-05-17,2022-05-23,6
C3233,2022-03-07,2022-03-08,1
C1621,2021-11-06,2021-11-12,6
C2497,2024-03-05,2024-03-11,6
C4785,2025-06-20,2025-06-23,3
C2660,2025-10-17,2025-10-20,3
C3295,2023-01-25,2023-01-26,1
C5092,2020-12-26,2021-01-02,7
C4973,2025-04-15,2025-04-21,6
C4436,2021-11-25,2021-11-27,2
C3595,2025-03-15,2025-03-22,7
C3404,2025-06-01,2025-06-03,2
C1081,2025-02-24,2025-02-28,4
C3892,2023-07-25,2023-07-27,2
C2345,2025-09-01,2025-09-02,1
C550,2022-02-09,2022-02-10,1
C1792,2025-05-16,2025-05-23,7
C3947,2023-06-03,2023-06-10,7
C399,2024-02-24,2024-02-26,2
C4650,2023-04-22,2023-04-29,7
C743,2024-02-17,2024-02-22,5
C2665,2021-10-19,2021-10-23,4
C5099,2021-02-25,2021-03-01,4
C2853,2020-09-30,2020-10-03,3
C2753,2022-04-23,2022-04-24,1
C313,2023-01-30,2023-01-31,1
C4071,2024-05-13,2024-05-14,1
C1831,2021-11-17,2021-11-23,6
C4175,2021-12-24,2021-12-31,7
C2431,2020-09-16,2020-09-23,7
C878,2024-04-01,2024-04-06,5
C1770,2021-01-31,2021-02-03,3
C636,2020-07-03,2020-07-10,7
C4248,2020-02-10,2020-02-16,6
C413,2025-03-08,2025-03-09,1
C1819,2020-11-08,2020-11-11,3
C3296,2025-01-17,2025-01-22,5
C5038,2020-02-20,2020-02-21,1
C2428,2023-05-23,2023-05-30,7
C2628,2023-10-26,2023-10-31,5
C2244,2020-01-10,2020-01-14,4
C2608,2023-02-05,2023-02-12,7
C5084,2025-02-11,2025-02-12,1
C4278,2024-12-21,2024-12-23,2
C2082,2020-02-11,2020-02-17,6
C1597,2020-03-11,2020-03-14,3
C3344,2024-12-07,2024-12-11,4
C2220,2023-11-09,2023-11-15,6
C3458,2024-12-23,2024-12-30,7
C2701,2020-08-21,2020-08-23,2
C2005,2021-01-23,2021-01-29,6
C2681,2020-05-07,2020-05-11,4
C1993,2020-04-28,2020-05-05,7
C1113,2021-01-12,2021-01-16,4
C762,2021-12-08,2021-12-10,2
C392,2023-05-31,2023-06-03,3
C3571,2021-12-10,2021-12-17,7
C1383,2023-12-23,2023-12-27,4
C4171,2023-01-17,2023-01-21,4
C1505,2024-11-19,2024-11-24,5
C2109,2020-12-24,2020-12-27,3
C1433,2024-05-16,2024-05-23,7
C2156,2022-05-19,2022-05-21,2
C2625,2023-12-29,2023-12-30,1
C2944,2021-08-29,2021-09-01,3
C1935,2020-08-18,2020-08-23,5
C4265,2024-03-31,2024-04-04,4
C5073,2024-11-27,2024-12-04,7
C4920,2023-06-28,2023-06-30,2
C2298,2022-07-05,2022-07-12,7
C1204,2025-01-07,2025-01-08,1
C4044,2024-12-04,2024-12-09,5
C1340,2023-02-18,2023-02-22,4
C3243,2025-09-21,2025-09-24,3
C3037,2024-07-07,2024-07-09,2
C2395,2023-07-14,2023-07-21,7
C1674,2020-01-21,2020-01-25,4
C216,2022-06-07,2022-06-11,4
C2383,2024-05-14,2024-05-20,6
C1762,2022-02-16,2022-02-21,5
C3486,2022-10-30,2022-11-05,6
C2516,2023-07-25,2023-07-26,1
C2916,2024-09-22,2024-09-26,4
C2113,2025-01-03,2025-01-08,5
C925,2024-02-13,2024-02-15,2
C1389,2020-08-29,2020-09-02,4
C1343,2023-05-16,2023-05-17,1
C738,2025-08-20,2025-08-22,2
C3510,2020-04-16,2020-04-21,5
C4963,2022-09-11,2022-09-12,1
C1583,2020-09-02,2020-09-04,2
C351,2021-12-21,2021-12-26,5
C4734,2022-09-26,2022-09-30,4
C1483,2021-10-04,2021-10-11,7
C3773,2022-04-27,2022-05-02,5
C981,2020-12-27,2021-01-01,5
C3838,2025-04-08,2025-04-10,2
C3346,2020-05-28,2020-06-03,6
C4542,2020-06-17,2020-06-24,7
C318,2021-07-12,2021-07-13,1
C103,2023-06-28,2023-07-01,3
C3359,2020-03-04,2020-03-11,7
C2139,2020-02-01,2020-02-08,7
C2975,2020-09-23,2020-09-29,6
C884,2020-09-23,2020-09-26,3
C5083,2024-03-30,2024-04-02,3
C625,2022-02-28,2022-03-07,7
C4117,2023-10-29,2023-11-05,7
C4611,2021-07-14,2021-07-17,3
C970,2021-02-25,2021-03-03,6
C2403,2020-08-17,2020-08-18,1
C5078,2022-01-26,2022-01-30,4
C480,2023-10-13,2023-10-18,5
C2611,2020-05-05,2020-05-10,5
C4903,2022-08-07,2022-08-11,4
C1344,2022-05-28,2022-06-02,5
C4750,2022-04-20,2022-04-24,4
C2921,2024-03-03,2024-03-04,1
C1660,2022-03-14,2022-03-17,3
C1833,2022-02-28,2022-03-04,4
C530,2023-02-20,2023-02-26,6
C2124,2020-07-24,2020-07-26,2
C4889,2021-03-19,2021-03-21,2
C1010,2023-07-28,2023-08-02,5
C2536,2024-10-18,2024-10-24,6
C1053,2020-11-14,2020-11-18,4
C3420,2020-12-12,2020-12-17,5
C3644,2020-11-28,2020-12-04,6
C3869,2022-03-13,2022-03-19,6
C1561,2022-07-13,2022-07-16,3
C4556,2023-09-16,2023-09-19,3
C2510,2023-01-06,2023-01-08,2
C1030,2024-01-07,2024-01-10,3
C1756,2022-11-10,2022-11-12,2
C2765,2022-07-26,2022-08-01,6
C1612,2020-04-28,2020-04-29,1
C2694,2024-07-18,2024-07-24,6
C2804,2021-06-08,2021-06-11,3
C2436,2024-10-04,2024-10-06,2
C3112,2020-11-23,2020-11-24,1
C3678,2024-09-23,2024-09-29,6
C4881,2022-01-30,2022-02-04,5
C1443,2021-03-26,2021-03-29,3
C3055,2020-04-08,2020-04-15,7
C5059,2020-03-22,2020-03-27,5
C3449,2024-03-13,2024-03-18,5
C2681,2022-09-26,2022-09-28,2
C730,2025-06-06,2025-06-08,2
C1874,2022-04-26,2022-05-01,5
C3256,2020-05-15,2020-05-20,5
C1039,2024-05-31,2024-06-07,7
C2300,2020-09-26,2020-09-28,2
C4371,2025-03-12,2025-03-17,5
C723,2020-09-11,2020-09-17,6
C1075,2020-08-11,2020-08-12,1
C1589,2022-04-24,2022-04-26,2
C1010,2020-05-22,2020-05-28,6
C3932,2025-09-05,2025-09-12,7
C411,2024-11-08,2024-11-10,2
C4946,2022-10-01,2022-10-04,3
C836,2025-04-09,2025-04-14,5
C3939,2024-07-23,2024-07-25,2
C3361,2023-05-30,2023-06-05,6
C3050,2022-05-17,2022-05-22,5
C1971,2024-09-05,2024-09-09,4
C2696,2021-05-22,2021-05-25,3
C3151,2023-08-28,2023-08-31,3
C2335,2021-09-13,2021-09-15,2
C1292,2022-07-19,2022-07-20,1
C4001,2022-09-19,2022-09-24,5
C4005,2021-09-10,2021-09-15,5
C1082,2025-09-14,2025-09-21,7
C1664,2024-02-19,2024-02-25,6
C2361,2024-08-31,2024-09-05,5
C1970,2021-10-07,2021-10-09,2
C4449,2021-06-27,2021-06-28,1
C308,2022-10-06,2022-10-09,3
C1066,2021-10-14,2021-10-16,2
C3114,2025-04-29,2025-04-30,1
C1491,2023-10-25,2023-10-26,1
C3414,2020-01-27,2020-02-03,7
C1943,2025-04-29,2025-05-01,2
C3863,2022-04-15,2022-04-20,5
C3037,2023-09-11,2023-09-16,5
C3827,2020-06-21,2020-06-25,4
C2188,2022-12-17,2022-12-18,1
C2971,2020-05-05,2020-05-12,7
C2751,2022-06-02,2022-06-09,7
C4127,2023-01-07,2023-01-11,4
C2973,2025-10-07,2025-10-09,2
C2416,2025-08-02,2025-08-05,3
C3846,2024-02-01,2024-02-06,5
C3362,2023-12-19,2023-12-20,1
C3486,2024-05-08,2024-05-09,1
C3602,2025-09-29,2025-10-06,7
C2833,2024-12-14,2024-12-15,1
C4656,2022-06-23,2022-06-24,1
C242,2021-02-23,2021-03-02,7
C3520,2023-02-20,2023-02-24,4
C431,2021-04-05,2021-04-11,6
C183,2023-02-09,2023-02-15,6
C235,2025-05-27,2025-05-29,2
C1669,2022-04-12,2022-04-15,3
C412,2022-12-16,2022-12-20,4
C1592,2023-09-27,2023-09-29,2
C699,2024-10-03,2024-10-07,4
C3725,2020-03-06,2020-03-10,4
C3853,2020-07-14,2020-07-17,3
C2181,2025-09-11,2025-09-12,1
C3641,2022-07-22,2022-07-27,5
