BookingID,CustomerID,RoomTypeID,BranchID,CheckInDate,CheckOutDate,Duration,Revenue,BookingStatus,CancellationReason,LeadTime,PaymentMethod,DiscountApplied,BookingChannel,Purpose,Stay_Type
BK5293,C2585,RT2,B5,2020-01-16,2020-01-17,1,4000,Checked-in,,26,UPI,5,Call Center,,Other
BK5346,C1972,RT3,B1,2020-01-16,2020-01-19,3,22500,Checked-in,,23,Cash,0,Website,Business,Short Stay
BK6944,C2094,RT4,B2,2020-01-16,2020-01-20,4,22000,Cancelled,Weather,35,Cash,10,Website,Holiday,Long Stay
BK9711,C2092,RT2,B3,2020-01-16,2020-01-23,7,28000,Cancelled,Price,41,Credit Card,0,Website,Holiday,Long Stay
BK10676,C3335,RT1,B3,2020-01-16,2020-01-18,2,5000,Checked-in,,31,Cash,10,Call Center,,Other
BK15431,C2499,RT3,B5,2020-01-16,2020-01-22,6,45000,Cancelled,Change of plans,16,Credit Card,10,Website,,Other
BK18677,C1353,RT3,B3,2020-01-16,2020-01-17,1,7500,Checked-in,,8,Cash,5,Website,,Other
BK18891,C3826,RT3,B2,2020-01-16,2020-01-20,4,30000,Checked-in,,6,Cash,0,Mobile App,Vacation,Iong Stay
BK20048,C3607,RT2,B5,2020-01-16,2020-01-20,4,16000,No-show,,21,Cash,15,Travel Agent,Holiday,Long Stay
BK20812,C1663,RT1,B2,2020-01-16,2020-01-19,3,7500,No-show,,44,Cash,20,Travel Agent,Vacation,Iong Stay
BK22634,C926,RT2,B5,2020-01-16,2020-01-23,7,28000,No-show,,48,UPI,15,Travel Agent,Vacation,Iong Stay
BK23642,C4035,RT3,B5,2020-01-16,2020-01-18,2,15000,No-show,,60,Cash,20,Call Center,Holiday,Long Stay
BK26024,C635,RT4,B3,2020-01-16,2020-01-21,5,27500,Checked-in,,13,Cash,10,Website,Conference,Medium Stay
BK28362,C3968,RT4,B4,2020-01-16,2020-01-22,6,33000,Checked-in,,26,Credit Card,0,Mobile App,,Other
BK1613,C2074,RT4,B2,2020-01-17,2020-01-19,2,11000,Cancelled,Change of plans,53,Corporate Account,10,Mobile App,Holiday,Long Stay
BK2075,C723,RT3,B4,2020-01-17,2020-01-22,5,37500,Cancelled,Other,27,Credit Card,0,Travel Agent,Vacation,Iong Stay
BK4980,C2675,RT4,B5,2020-01-17,2020-01-23,6,33000,Cancelled,Other,3,Credit Card,15,Travel Agent,,Other
BK5133,C2320,RT1,B5,2020-01-17,2020-01-22,5,12500,Checked-in,,41,Cash,20,Call Center,Conference,Medium Stay
BK9350,C3342,RT1,B3,2020-01-17,2020-01-21,4,10000,Checked-in,,57,Cash,20,Travel Agent,,Other
BK14411,C4753,RT1,B3,2020-01-17,2020-01-21,4,10000,Checked-in,,19,Cash,20,Call Center,,Other
BK18175,C3789,RT4,B3,2020-01-17,2020-01-21,4,22000,Cancelled,Weather,26,Corporate Account,5,Website,Vacation,Iong Stay
BK21691,C3434,RT3,B4,2020-01-17,2020-01-23,6,45000,No-show,,23,UPI,5,Mobile App,Holiday,Long Stay
BK1166,C4322,RT1,B5,2020-01-18,2020-01-21,3,7500,Checked-in,,33,Credit Card,5,Call Center,Business,Short Stay
BK1322,C1689,RT3,B2,2020-01-18,2020-01-25,7,52500,Cancelled,Price,7,UPI,0,Website,Holiday,Long Stay
BK3830,C1012,RT4,B5,2020-01-18,2020-01-20,2,11000,No-show,,33,Cash,15,Travel Agent,Holiday,Long Stay
BK4080,C1882,RT1,B5,2020-01-18,2020-01-23,5,12500,Checked-in,,1,Credit Card,15,Travel Agent,Holiday,Long Stay
BK6962,C766,RT4,B2,2020-01-18,2020-01-19,1,5500,No-show,,38,Cash,20,Travel Agent,Conference,Medium Stay
BK7713,C676,RT1,B2,2020-01-18,2020-01-25,7,17500,No-show,,35,Cash,10,Website,Holiday,Long Stay
BK7989,C4874,RT4,B3,2020-01-18,2020-01-25,7,38500,Checked-in,,60,Cash,15,Website,,Other
BK8678,C3884,RT2,B4,2020-01-18,2020-01-23,5,20000,Checked-in,,47,Credit Card,20,Travel Agent,Holiday,Long Stay
BK11011,C5028,RT3,B2,2020-01-18,2020-01-19,1,7500,No-show,,34,Credit Card,10,Travel Agent,Business,Short Stay
BK11552,C644,RT3,B3,2020-01-18,2020-01-19,1,7500,Cancelled,Change of plans,53,Credit Card,20,Call Center,,Other
BK17949,C2749,RT2,B5,2020-01-18,2020-01-25,7,28000,Checked-in,,21,UPI,10,Website,Conference,Medium Stay
BK21310,C674,RT4,B5,2020-01-18,2020-01-25,7,38500,Checked-in,,9,Credit Card,0,Travel Agent,,Other
BK26862,C1931,RT1,B4,2020-01-18,2020-01-22,4,10000,No-show,,1,UPI,10,Travel Agent,Vacation,Iong Stay
BK3120,C2316,RT4,B3,2020-01-19,2020-01-25,6,33000,Cancelled,Weather,45,Credit Card,10,Call Center,Holiday,Long Stay
BK7373,C4086,RT1,B2,2020-01-19,2020-01-23,4,10000,Checked-in,,21,UPI,0,Mobile App,Business,Short Stay
BK8660,C4750,RT3,B5,2020-01-19,2020-01-21,2,15000,Cancelled,Change of plans,25,Cash,15,Call Center,Vacation,Iong Stay
BK9871,C4732,RT3,B5,2020-01-19,2020-01-22,3,22500,No-show,,55,Corporate Account,0,Mobile App,Business,Short Stay
BK10285,C647,RT1,B4,2020-01-19,2020-01-24,5,12500,Checked-in,,32,UPI,10,Travel Agent,,Other
BK10885,C4216,RT4,B3,2020-01-19,2020-01-24,5,27500,Checked-in,,53,Corporate Account,10,Travel Agent,Holiday,Long Stay
BK14458,C4898,RT1,B3,2020-01-19,2020-01-21,2,5000,Checked-in,,3,UPI,0,Website,Holiday,Long Stay
BK16095,C553,RT1,B3,2020-01-19,2020-01-26,7,17500,Cancelled,Change of plans,41,Corporate Account,0,Call Center,Holiday,Long Stay
BK17641,C3855,RT2,B5,2020-01-19,2020-01-26,7,28000,Cancelled,Weather,34,Credit Card,0,Call Center,Holiday,Long Stay
BK19799,C2821,RT3,B4,2020-01-19,2020-01-22,3,22500,No-show,,41,Corporate Account,0,Website,Vacation,Iong Stay
BK21699,C4317,RT4,B5,2020-01-19,2020-01-24,5,27500,Checked-in,,53,UPI,20,Mobile App,Conference,Medium Stay
BK23498,C244,RT4,B3,2020-01-19,2020-01-26,7,38500,Cancelled,Weather,41,UPI,15,Travel Agent,Conference,Medium Stay
BK25964,C2122,RT1,B5,2020-01-19,2020-01-20,1,2500,No-show,,43,Cash,15,Call Center,Vacation,Iong Stay
BK27270,C1841,RT1,B4,2020-01-19,2020-01-26,7,17500,Cancelled,Change of plans,6,Corporate Account,10,Website,Business,Short Stay
BK27300,C4385,RT2,B1,2020-01-19,2020-01-26,7,28000,Cancelled,Other,17,Credit Card,20,Mobile App,Vacation,Iong Stay
BK28070,C2553,RT2,B2,2020-01-19,2020-01-26,7,28000,No-show,,37,Credit Card,0,Website,Business,Short Stay
BK28684,C3858,RT4,B2,2020-01-19,2020-01-21,2,11000,No-show,,32,UPI,15,Call Center,Business,Short Stay
BK3707,C3347,RT2,B1,2020-01-20,2020-01-27,7,28000,No-show,,27,Credit Card,15,Call Center,Conference,Medium Stay
BK9527,C3541,RT1,B1,2020-01-20,2020-01-24,4,10000,No-show,,35,Corporate Account,5,Call Center,Holiday,Long Stay
BK12046,C3368,RT4,B5,2020-01-20,2020-01-21,1,5500,No-show,,18,Cash,0,Website,Business,Short Stay
BK12483,C429,RT1,B5,2020-01-20,2020-01-22,2,5000,Checked-in,,47,Corporate Account,20,Call Center,Business,Short Stay
BK15731,C4800,RT2,B5,2020-01-20,2020-01-22,2,8000,Cancelled,Other,20,Corporate Account,5,Mobile App,Business,Short Stay
BK18966,C2907,RT2,B1,2020-01-20,2020-01-23,3,12000,Checked-in,,25,Cash,0,Call Center,Conference,Medium Stay
BK20451,C3271,RT3,B3,2020-01-20,2020-01-26,6,45000,Cancelled,Price,1,Credit Card,10,Website,Holiday,Long Stay
BK22011,C2054,RT2,B1,2020-01-20,2020-01-21,1,4000,Cancelled,Weather,30,UPI,15,Website,Holiday,Long Stay
BK26599,C1573,RT3,B5,2020-01-20,2020-01-26,6,45000,No-show,,50,Credit Card,10,Travel Agent,Business,Short Stay
BK27906,C3305,RT3,B3,2020-01-20,2020-01-23,3,22500,No-show,,45,Credit Card,10,Website,Vacation,Iong Stay
BK1281,C1934,RT3,B2,2020-01-21,2020-01-28,7,52500,No-show,,47,Corporate Account,0,Website,,Other
BK1667,C2365,RT1,B2,2020-01-21,2020-01-27,6,15000,No-show,,17,Corporate Account,10,Mobile App,Business,Short Stay
BK2274,C1674,RT4,B4,2020-01-21,2020-01-25,4,22000,Cancelled,Other,3,Cash,20,Website,Business,Short Stay
BK4676,C394,RT4,B4,2020-01-21,2020-01-23,2,11000,No-show,,40,Cash,5,Call Center,Holiday,Long Stay
BK4777,C131,RT2,B4,2020-01-21,2020-01-28,7,28000,No-show,,4,Cash,15,Travel Agent,Vacation,Iong Stay
BK7513,C1454,RT2,B4,2020-01-21,2020-01-23,2,8000,No-show,,19,Credit Card,20,Call Center,Vacation,Iong Stay
BK7744,C4755,RT3,B5,2020-01-21,2020-01-25,4,30000,Checked-in,,47,Credit Card,10,Travel Agent,Holiday,Long Stay
BK8639,C5020,RT3,B1,2020-01-21,2020-01-28,7,52500,Checked-in,,41,Cash,10,Website,Holiday,Long Stay
BK12254,C3555,RT4,B2,2020-01-21,2020-01-24,3,16500,Cancelled,Weather,28,UPI,5,Travel Agent,,Other
BK13158,C3011,RT4,B4,2020-01-21,2020-01-23,2,11000,Checked-in,,37,Credit Card,5,Mobile App,Holiday,Long Stay
BK15574,C5031,RT2,B1,2020-01-21,2020-01-22,1,4000,Cancelled,Other,19,Corporate Account,5,Call Center,Business,Short Stay
BK16335,C759,RT2,B2,2020-01-21,2020-01-25,4,16000,No-show,,2,Credit Card,15,Call Center,Conference,Medium Stay
BK21245,C2400,RT2,B3,2020-01-21,2020-01-22,1,4000,Cancelled,Other,59,Cash,15,Mobile App,,Other
BK24241,C4549,RT3,B4,2020-01-21,2020-01-23,2,15000,Cancelled,Other,2,Cash,15,Travel Agent,Conference,Medium Stay
BK4257,C3286,RT2,B2,2020-01-22,2020-01-29,7,28000,Checked-in,,2,UPI,10,Travel Agent,Holiday,Long Stay
BK6522,C1528,RT3,B5,2020-01-22,2020-01-26,4,30000,Cancelled,Weather,8,Credit Card,15,Website,Vacation,Iong Stay
BK11368,C3525,RT4,B5,2020-01-22,2020-01-24,2,11000,No-show,,1,Credit Card,20,Travel Agent,Business,Short Stay
BK12177,C4515,RT3,B1,2020-01-22,2020-01-24,2,15000,Cancelled,Change of plans,56,Cash,10,Travel Agent,Business,Short Stay
BK13654,C4455,RT3,B3,2020-01-22,2020-01-25,3,22500,Cancelled,Other,32,Corporate Account,5,Call Center,Business,Short Stay
BK13816,C4457,RT1,B5,2020-01-22,2020-01-25,3,7500,No-show,,37,Credit Card,10,Website,,Other
BK16346,C234,RT3,B3,2020-01-22,2020-01-29,7,52500,No-show,,57,Credit Card,5,Mobile App,Vacation,Iong Stay
BK17506,C4337,RT2,B2,2020-01-22,2020-01-29,7,28000,Checked-in,,58,Cash,10,Travel Agent,Holiday,Long Stay
BK17523,C4550,RT1,B1,2020-01-22,2020-01-29,7,17500,Cancelled,Price,12,Cash,5,Travel Agent,,Other
BK18885,C1279,RT4,B2,2020-01-22,2020-01-25,3,16500,No-show,,0,UPI,0,Website,,Other
BK18935,C3256,RT2,B1,2020-01-22,2020-01-27,5,20000,Checked-in,,47,Corporate Account,0,Call Center,Business,Short Stay
BK19354,C165,RT4,B4,2020-01-22,2020-01-26,4,22000,No-show,,3,Cash,5,Website,Holiday,Long Stay
BK19906,C3342,RT1,B4,2020-01-22,2020-01-27,5,12500,Checked-in,,49,UPI,10,Mobile App,Holiday,Long Stay
BK21623,C2251,RT2,B4,2020-01-22,2020-01-27,5,20000,No-show,,55,Cash,10,Website,Business,Short Stay
BK22642,C4937,RT2,B5,2020-01-22,2020-01-26,4,16000,Cancelled,Weather,59,Credit Card,15,Travel Agent,Business,Short Stay
BK23977,C5082,RT3,B4,2020-01-22,2020-01-23,1,7500,Checked-in,,45,Credit Card,15,Mobile App,Conference,Medium Stay
BK9477,C1153,RT4,B1,2020-01-23,2020-01-26,3,16500,Checked-in,,19,Credit Card,15,Call Center,Conference,Medium Stay
BK9977,C4686,RT1,B5,2020-01-23,2020-01-28,5,12500,Cancelled,Other,33,Corporate Account,15,Travel Agent,,Other
BK9983,C2102,RT4,B4,2020-01-23,2020-01-30,7,38500,No-show,,33,Cash,5,Website,Conference,Medium Stay
BK11149,C1591,RT1,B4,2020-01-23,2020-01-30,7,17500,Checked-in,,58,UPI,20,Call Center,,Other
BK11574,C662,RT2,B1,2020-01-23,2020-01-27,4,16000,Cancelled,Change of plans,13,UPI,20,Mobile App,Vacation,Iong Stay
BK12828,C4920,RT4,B1,2020-01-23,2020-01-29,6,33000,No-show,,33,UPI,5,Mobile App,Business,Short Stay
BK19364,C2555,RT3,B1,2020-01-23,2020-01-30,7,52500,No-show,,38,Credit Card,10,Call Center,Business,Short Stay
BK20173,C681,RT4,B2,2020-01-23,2020-01-29,6,33000,Checked-in,,6,UPI,15,Travel Agent,Business,Short Stay
BK3266,C1815,RT2,B1,2020-01-24,2020-01-31,7,28000,Checked-in,,17,Corporate Account,5,Travel Agent,,Other
BK3850,C1590,RT3,B5,2020-01-24,2020-01-29,5,37500,Checked-in,,37,UPI,5,Mobile App,Vacation,Iong Stay
BK7113,C1485,RT2,B1,2020-01-24,2020-01-28,4,16000,No-show,,14,Credit Card,10,Website,Conference,Medium Stay
BK9954,C313,RT4,B2,2020-01-24,2020-01-31,7,38500,No-show,,49,Cash,10,Travel Agent,,Other
BK11793,C3672,RT1,B2,2020-01-24,2020-01-27,3,7500,Checked-in,,15,Cash,0,Website,,Other
BK15655,C1470,RT2,B2,2020-01-24,2020-01-27,3,12000,No-show,,59,Cash,0,Travel Agent,Vacation,Iong Stay
BK16165,C4792,RT1,B3,2020-01-24,2020-01-26,2,5000,Checked-in,,27,Corporate Account,20,Website,Business,Short Stay
BK18424,C3450,RT1,B4,2020-01-24,2020-01-31,7,17500,Cancelled,Price,29,UPI,10,Mobile App,Conference,Medium Stay
BK19150,C707,RT1,B1,2020-01-24,2020-01-26,2,5000,Checked-in,,59,Cash,5,Call Center,Holiday,Long Stay
BK21619,C670,RT3,B2,2020-01-24,2020-01-28,4,30000,No-show,,17,Cash,15,Mobile App,Vacation,Iong Stay
BK23173,C225,RT2,B5,2020-01-24,2020-01-28,4,16000,No-show,,36,Credit Card,5,Travel Agent,,Other
BK25538,C2480,RT1,B3,2020-01-24,2020-01-26,2,5000,Cancelled,Price,43,Cash,5,Website,Conference,Medium Stay
BK26203,C192,RT4,B5,2020-01-24,2020-01-25,1,5500,Checked-in,,60,Corporate Account,20,Mobile App,Conference,Medium Stay
BK28181,C4206,RT3,B5,2020-01-24,2020-01-25,1,7500,No-show,,3,Corporate Account,15,Travel Agent,Holiday,Long Stay
BK5397,C1716,RT4,B1,2020-01-25,2020-01-26,1,5500,Cancelled,Change of plans,15,Cash,5,Call Center,Conference,Medium Stay
BK9769,C4006,RT4,B2,2020-01-25,2020-01-31,6,33000,No-show,,47,Credit Card,15,Website,Vacation,Iong Stay
BK10343,C3187,RT1,B3,2020-01-25,2020-01-26,1,2500,Checked-in,,33,Corporate Account,20,Mobile App,Business,Short Stay
BK11879,C5076,RT2,B4,2020-01-25,2020-01-29,4,16000,Cancelled,Weather,36,Cash,5,Mobile App,,Other
BK20375,C585,RT1,B3,2020-01-25,2020-01-27,2,5000,Cancelled,Other,54,UPI,5,Website,Conference,Medium Stay
BK20833,C302,RT2,B3,2020-01-25,2020-01-30,5,20000,No-show,,40,Corporate Account,10,Travel Agent,Holiday,Long Stay
BK23660,C2667,RT2,B2,2020-01-25,2020-01-27,2,8000,Cancelled,Other,14,Cash,20,Travel Agent,,Other
BK28510,C3106,RT1,B5,2020-01-25,2020-01-27,2,5000,Cancelled,Other,38,UPI,10,Travel Agent,Conference,Medium Stay
BK28613,C2867,RT1,B2,2020-01-25,2020-02-01,7,17500,Cancelled,Price,51,Credit Card,10,Website,Business,Short Stay
BK1518,C1276,RT3,B4,2020-01-26,2020-02-02,7,52500,Cancelled,Weather,9,Corporate Account,5,Call Center,Holiday,Long Stay
BK1947,C1779,RT1,B2,2020-01-26,2020-01-30,4,10000,Cancelled,Price,9,Credit Card,10,Travel Agent,Holiday,Long Stay
BK7320,C2622,RT2,B1,2020-01-26,2020-01-28,2,8000,Cancelled,Price,18,UPI,15,Mobile App,Vacation,Iong Stay
BK9602,C2687,RT1,B2,2020-01-26,2020-01-29,3,7500,Cancelled,Other,31,Credit Card,5,Travel Agent,Business,Short Stay
BK9945,C529,RT1,B1,2020-01-26,2020-01-29,3,7500,Checked-in,,51,Credit Card,15,Website,Holiday,Long Stay
BK9979,C3445,RT1,B2,2020-01-26,2020-01-28,2,5000,Cancelled,Other,29,Credit Card,5,Call Center,Business,Short Stay
BK11250,C207,RT3,B4,2020-01-26,2020-01-30,4,30000,Cancelled,Change of plans,54,UPI,5,Call Center,Conference,Medium Stay
BK11550,C1044,RT4,B3,2020-01-26,2020-01-27,1,5500,Cancelled,Change of plans,9,UPI,10,Travel Agent,Vacation,Iong Stay
BK11742,C4246,RT2,B1,2020-01-26,2020-01-29,3,12000,Cancelled,Other,2,Corporate Account,5,Travel Agent,Holiday,Long Stay
BK15129,C3747,RT2,B4,2020-01-26,2020-01-29,3,12000,Checked-in,,8,Cash,15,Travel Agent,Vacation,Iong Stay
BK16496,C1810,RT4,B2,2020-01-26,2020-02-01,6,33000,Checked-in,,38,UPI,10,Website,Vacation,Iong Stay
BK16630,C4529,RT4,B5,2020-01-26,2020-01-30,4,22000,No-show,,3,Cash,0,Mobile App,Business,Short Stay
BK18110,C3393,RT1,B2,2020-01-26,2020-01-30,4,10000,Checked-in,,16,Credit Card,10,Mobile App,Business,Short Stay
BK20392,C2517,RT2,B1,2020-01-26,2020-01-31,5,20000,Cancelled,Change of plans,35,Credit Card,15,Website,Conference,Medium Stay
BK25846,C4247,RT3,B2,2020-01-26,2020-01-31,5,37500,No-show,,38,Credit Card,10,Mobile App,,Other
BK28903,C4225,RT3,B2,2020-01-26,2020-01-31,5,37500,No-show,,18,Cash,20,Website,Conference,Medium Stay
BK2378,C3414,RT1,B2,2020-01-27,2020-02-03,7,17500,No-show,,36,UPI,20,Travel Agent,Vacation,Iong Stay
BK3224,C4718,RT3,B3,2020-01-27,2020-01-28,1,7500,Checked-in,,10,Cash,15,Mobile App,Conference,Medium Stay
BK3897,C3594,RT3,B5,2020-01-27,2020-01-28,1,7500,Cancelled,Weather,45,Cash,5,Travel Agent,Business,Short Stay
BK5355,C4416,RT2,B3,2020-01-27,2020-01-30,3,12000,Cancelled,Other,0,UPI,5,Travel Agent,Business,Short Stay
BK9166,C4455,RT4,B4,2020-01-27,2020-01-29,2,11000,Cancelled,Other,30,UPI,15,Website,Vacation,Iong Stay
BK11585,C1770,RT4,B2,2020-01-27,2020-02-01,5,27500,Cancelled,Price,25,Credit Card,0,Mobile App,Holiday,Long Stay
BK12928,C409,RT2,B2,2020-01-27,2020-02-01,5,20000,Cancelled,Weather,9,Credit Card,0,Mobile App,Business,Short Stay
BK15116,C2620,RT2,B1,2020-01-27,2020-02-03,7,28000,Checked-in,,18,UPI,0,Travel Agent,Holiday,Long Stay
BK16277,C180,RT1,B3,2020-01-27,2020-01-31,4,10000,No-show,,44,Cash,20,Website,Conference,Medium Stay
BK20219,C3791,RT2,B1,2020-01-27,2020-02-02,6,24000,Checked-in,,1,Cash,5,Website,,Other
BK20666,C2617,RT2,B4,2020-01-27,2020-01-29,2,8000,Cancelled,Other,16,Cash,0,Travel Agent,Business,Short Stay
BK20728,C1651,RT2,B2,2020-01-27,2020-02-03,7,28000,Cancelled,Price,56,Cash,10,Travel Agent,,Other
BK28010,C3059,RT2,B3,2020-01-27,2020-01-29,2,8000,No-show,,16,Corporate Account,20,Mobile App,Business,Short Stay
BK28634,C3763,RT4,B5,2020-01-27,2020-01-30,3,16500,Cancelled,Change of plans,3,Corporate Account,20,Call Center,Holiday,Long Stay
BK3127,C1639,RT2,B5,2020-01-28,2020-02-01,4,16000,Cancelled,Change of plans,57,Credit Card,20,Website,Conference,Medium Stay
BK6374,C2956,RT2,B1,2020-01-28,2020-02-02,5,20000,No-show,,12,Corporate Account,20,Call Center,Vacation,Iong Stay
BK7245,C3334,RT4,B5,2020-01-28,2020-01-31,3,16500,Checked-in,,24,Corporate Account,10,Travel Agent,Holiday,Long Stay
BK9312,C3884,RT4,B1,2020-01-28,2020-02-03,6,33000,Cancelled,Other,19,Cash,15,Travel Agent,Business,Short Stay
BK10026,C1908,RT1,B5,2020-01-28,2020-02-04,7,17500,Checked-in,,13,Cash,15,Call Center,Holiday,Long Stay
BK10328,C592,RT3,B4,2020-01-28,2020-02-03,6,45000,Cancelled,Other,56,Corporate Account,5,Mobile App,Vacation,Iong Stay
BK10670,C394,RT4,B5,2020-01-28,2020-01-31,3,16500,Checked-in,,12,Corporate Account,20,Travel Agent,Conference,Medium Stay
BK12831,C3276,RT1,B5,2020-01-28,2020-02-02,5,12500,Checked-in,,32,Cash,5,Travel Agent,Holiday,Long Stay
BK13668,C4652,RT2,B4,2020-01-28,2020-01-31,3,12000,Checked-in,,6,Cash,20,Travel Agent,Vacation,Iong Stay
BK14922,C207,RT4,B5,2020-01-28,2020-02-04,7,38500,No-show,,35,UPI,15,Mobile App,Vacation,Iong Stay
BK21353,C2639,RT4,B4,2020-01-28,2020-02-01,4,22000,No-show,,35,Cash,15,Call Center,Conference,Medium Stay
BK25813,C2108,RT2,B4,2020-01-28,2020-02-02,5,20000,Cancelled,Other,60,Credit Card,0,Travel Agent,,Other
BK1739,C2897,RT3,B2,2020-01-29,2020-02-02,4,30000,No-show,,13,Cash,15,Website,,Other
BK2934,C169,RT3,B4,2020-01-29,2020-01-30,1,7500,No-show,,59,Corporate Account,20,Travel Agent,,Other
BK2944,C4949,RT3,B4,2020-01-29,2020-02-04,6,45000,Cancelled,Price,22,UPI,10,Travel Agent,,Other
BK3665,C671,RT1,B5,2020-01-29,2020-02-03,5,12500,Checked-in,,13,Corporate Account,15,Call Center,Business,Short Stay
BK7808,C1984,RT1,B3,2020-01-29,2020-01-31,2,5000,Checked-in,,14,Corporate Account,0,Call Center,Vacation,Iong Stay
BK10244,C2438,RT3,B3,2020-01-29,2020-01-31,2,15000,Cancelled,Weather,40,UPI,10,Website,Conference,Medium Stay
BK14456,C1927,RT2,B5,2020-01-29,2020-02-05,7,28000,Cancelled,Change of plans,0,Corporate Account,10,Mobile App,,Other
BK15587,C4940,RT2,B4,2020-01-29,2020-02-01,3,12000,No-show,,36,Credit Card,0,Call Center,,Other
BK16819,C2564,RT3,B4,2020-01-29,2020-02-05,7,52500,No-show,,54,Corporate Account,10,Travel Agent,Conference,Medium Stay
BK17054,C4309,RT4,B5,2020-01-29,2020-02-01,3,16500,Checked-in,,23,Credit Card,0,Website,Conference,Medium Stay
BK22338,C4376,RT3,B5,2020-01-29,2020-02-04,6,45000,Cancelled,Change of plans,29,UPI,5,Website,Business,Short Stay
BK25617,C2090,RT3,B2,2020-01-29,2020-02-03,5,37500,No-show,,47,Cash,0,Mobile App,Vacation,Iong Stay
BK28016,C3683,RT1,B5,2020-01-29,2020-01-31,2,5000,Checked-in,,48,Corporate Account,20,Call Center,Business,Short Stay
BK3136,C3867,RT1,B3,2020-01-30,2020-02-06,7,17500,Cancelled,Weather,7,Corporate Account,5,Mobile App,Holiday,Long Stay
BK3534,C4707,RT1,B3,2020-01-30,2020-02-06,7,17500,Checked-in,,59,Credit Card,5,Website,Holiday,Long Stay
BK3575,C585,RT2,B5,2020-01-30,2020-02-03,4,16000,Checked-in,,34,Credit Card,10,Website,,Other
BK5404,C689,RT4,B5,2020-01-30,2020-01-31,1,5500,Cancelled,Price,54,Corporate Account,15,Call Center,Business,Short Stay
BK5854,C190,RT1,B2,2020-01-30,2020-02-04,5,12500,Cancelled,Change of plans,5,UPI,0,Travel Agent,,Other
BK8564,C1198,RT4,B3,2020-01-30,2020-02-01,2,11000,Checked-in,,17,Corporate Account,20,Call Center,Conference,Medium Stay
BK9411,C3562,RT1,B5,2020-01-30,2020-02-01,2,5000,No-show,,53,Corporate Account,10,Call Center,Vacation,Iong Stay
BK14109,C937,RT2,B1,2020-01-30,2020-02-05,6,24000,Checked-in,,49,Cash,5,Mobile App,Business,Short Stay
BK15196,C2507,RT4,B5,2020-01-30,2020-02-05,6,33000,No-show,,52,Corporate Account,5,Website,Conference,Medium Stay
BK17970,C835,RT2,B1,2020-01-30,2020-01-31,1,4000,Checked-in,,23,Credit Card,20,Travel Agent,Vacation,Iong Stay
BK18601,C2916,RT1,B3,2020-01-30,2020-02-06,7,17500,Cancelled,Price,41,Cash,10,Mobile App,,Other
BK20860,C4650,RT4,B1,2020-01-30,2020-02-03,4,22000,Checked-in,,21,Credit Card,15,Travel Agent,,Other
BK24556,C1223,RT1,B5,2020-01-30,2020-01-31,1,2500,No-show,,4,Corporate Account,0,Mobile App,Holiday,Long Stay
BK27976,C169,RT4,B1,2020-01-30,2020-01-31,1,5500,Cancelled,Other,25,Credit Card,0,Call Center,,Other
BK4462,C4488,RT1,B2,2020-01-31,2020-02-03,3,7500,No-show,,17,Corporate Account,5,Call Center,,Other
BK4675,C1927,RT2,B1,2020-01-31,2020-02-06,6,24000,Cancelled,Change of plans,43,Credit Card,20,Call Center,Conference,Medium Stay
BK9670,C2476,RT4,B3,2020-01-31,2020-02-01,1,5500,Cancelled,Price,3,UPI,0,Call Center,,Other
BK13946,C4524,RT4,B1,2020-01-31,2020-02-05,5,27500,Cancelled,Other,31,Credit Card,0,Mobile App,Conference,Medium Stay
BK17456,C1888,RT2,B3,2020-01-31,2020-02-01,1,4000,Cancelled,Other,43,UPI,5,Travel Agent,Business,Short Stay
BK18536,C3722,RT4,B5,2020-01-31,2020-02-02,2,11000,No-show,,12,Cash,20,Website,,Other
BK21100,C2324,RT4,B2,2020-01-31,2020-02-03,3,16500,Checked-in,,57,Credit Card,0,Website,,Other
BK27065,C4585,RT4,B1,2020-01-31,2020-02-01,1,5500,Checked-in,,3,UPI,10,Travel Agent,Business,Short Stay
BK2300,C2139,RT3,B5,2020-02-01,2020-02-08,7,52500,No-show,,19,UPI,10,Call Center,,Other
BK2613,C1216,RT3,B2,2020-02-01,2020-02-03,2,15000,No-show,,39,Corporate Account,0,Website,Business,Short Stay
BK4052,C4958,RT1,B3,2020-02-01,2020-02-03,2,5000,Cancelled,Change of plans,22,UPI,5,Travel Agent,Conference,Medium Stay
BK10590,C814,RT1,B5,2020-02-01,2020-02-08,7,17500,Checked-in,,5,Credit Card,0,Travel Agent,Holiday,Long Stay
BK11305,C2660,RT4,B2,2020-02-01,2020-02-02,1,5500,Cancelled,Price,35,Cash,15,Website,Holiday,Long Stay
BK13488,C2689,RT1,B1,2020-02-01,2020-02-03,2,5000,No-show,,18,Corporate Account,20,Call Center,Business,Short Stay
BK14008,C2432,RT2,B3,2020-02-01,2020-02-08,7,28000,No-show,,37,Credit Card,5,Mobile App,Vacation,Iong Stay
